,filename,province_std,location_std,hdd,houseType,houseSubType,planShape,storeys,decade,vintageExact,murbStoreysInBuilding,murbDwellingCount,murbNonResUnitCount,murbUnitsVisitedCount,agFloorArea,bgFloorArea,nonResUnitFloorArea,commonSpacesFloorArea,totFloorArea,totVolume,highestCeiling,ach,ela,numAdults,numChildren,numInfants,commonSpaceElectricalConsumption,dailyElectricApplianceConsumption,dailyLightingConsumption,dailyOtherElectricityConsumption,dailyExteriorElectricityConsumption,dailyHotWaterLoad,hotWaterSetPoint,dayHeatingSetPoint,nightHeatingSetPoint,coolingSetPoint,setbackDuration,spaceHeatingType,spaceHeatingFuel,spaceHeatingEquipType,spaceHeatingEff,spaceHeatingEffType,spaceHeatingCapacity,spaceHeatingPilotLight,spaceHeatingFlueDiameter,spaceHeatingDualFuel,spaceHeatingDualFuelSwitchTemp,supplHeatingFuel,supplHeatingEquipType,supplHeatingEff,supplHeatingCapacity,supplHeatingPilotLight,supplHeatingFlueDiameter,supplHeatingLocationHeated,supplHeatingAreaHeated,supplHeatingDamperClosed,supplHeatingUsed,coolingEquipType,coolingEff,coolingEffType,coolingCapacity,heatPumpType,heatPumpEquipType,heatPumpMode,heatPumpHeatingEff,heatPumpHeatingEffType,heatPumpCoolingEff,heatPumpCoolingEffType,heatPumpCapacity,coldClimateHeatPump,heatPumpRestrictedTemp,primaryDhwFuel,primaryDhwTankType,primaryDhwTankVolume,primaryDhwEF,primaryDhwIsUEF,primaryDhwPilotLight,primaryDhwFlueDiameter,primaryHasDwhr,secondaryDhwFuel,secondaryDhwTankType,secondaryDhwTankVolume,secondaryDhwEF,secondaryDhwIsUEF,secondaryDhwPilotLight,secondaryDhwFlueDiameter,secondaryHasDwhr,generationPresent,solarPvArraySize,solarPvArrayAngle,solarPvArrayAzimuth,solarPvEff,solarPvNOCT,solarPvTempCoeff,solarPvMiscLosses,solarPvInverterEff,solarPvOtherLosses,solarPvGridAbsorpitionRate,hrvPresent,hrvTotalSupply,hrvTotalReturn,hrvEff1,hrvTemp1,hrvEff2,hrvTemp2,wholeBathroomVentCount,wholeBathroomVentTotalExhaust,wholeRangeVentCount,wholeRangeVentTotalExhaust,wholeUtilityVentCount,wholeUtilityVentTotalSupply,wholeUtilityVentTotalExhaust,supplBathroomVentCount,supplBathroomVentTotalExhaust,supplRangeVentCount,supplRangeVentTotalExhaust,supplUtilityVentCount,supplUtilityVentTotalSupply,supplUtilityVentTotalExhaust,dryerVentCount,dryerVentTotalExhaust,basementConfig,basementPerimeter,basementExpPerimeter,basementFloorArea,basementWallHeight,basementWallDepth,basementIntWallInsAreaFrac,basementExtWallInsAreaFrac,basementPonyWallHeight,basementPonyWallInsAreaFrac,isBasementHeated,basementSeparateThermostat,crawlspaceConfig,crawlspaceVentType,crawlspacePerimeter,crawlspaceExpPerimeter,crawlspaceFloorArea,crawlspaceWallHeight,crawlspaceWallDepth,crawlspaceWallInsAreaFrac,isCrawlspaceHeated,slabConfig,slabPerimeter,slabExpPerimeter,slabArea,ceilingConstType,ceilingLength,ceilingArea,ceilingRoofSlope,ceilingHeelHeight,ceilingFlatLength,ceilingFlatArea,ceilingFlatRoofSlope,ceilingFlatHeelHeight,expFloorArea,expFloorLength,bufferedExpFloorArea,bufferedExpFloorLength,wallArea,wallPerimeter,wallEqHeight,wallCornersTot,wallIntersectionsTot,bufferedWallArea,bufferedWallPerimeter,bufferedWallEqHeight,bufferedWallCornersTot,bufferedWallIntersectionsTot,floorHeaderArea,floorHeaderPerimeter,floorHeaderEqHeight,floorHeaderFoundationArea,floorHeaderFoundationPerimeter,floorHeaderFoundationEqHeight,doorCount,avgDoorWidth,avgDoorHeight,windowCountS,windowAreaS,windowCountSW,windowAreaSW,windowCountW,windowAreaW,windowCountNW,windowAreaNW,windowCountN,windowAreaN,windowCountNE,windowAreaNE,windowCountE,windowAreaE,windowCountSE,windowAreaSE,skylightCount,skylightArea,totWindowArea,glazingRatio,dominantBasementWallType,dominantBasementWallRVal,dominantBasementWallAreaFrac,dominantBasementExtWallType,dominantBasementExtWallRVal,dominantBasementExtWallAreaFrac,dominantFloorsAboveType,dominantFloorsAboveRVal,dominantFloorsAboveAreaFrac,dominantPonyWallType,dominantPonyWallRVal,dominantPonyWallAreaFrac,dominantCrawlspaceWallType,dominantCrawlspaceWallRVal,dominantCrawlspaceWallAreaFrac,dominantSlabType,dominantSlabRVal,dominantSlabAreaFrac,dominantCeilingType,dominantCeilingRVal,dominantCeilingAreaFrac,dominantCeilingFlatType,dominantCeilingFlatRVal,dominantCeilingFlatAreaFrac,dominantExpFloorType,dominantExpFloorRVal,dominantExpFloorAreaFrac,dominantExpFloorBuffType,dominantExpFloorBuffRVal,dominantExpFloorBuffAreaFrac,dominantWallType,dominantWallRVal,dominantWallLintelType,dominantWallAreaFrac,dominantFloorHeaderType,dominantFloorHeaderRVal,dominantFloorHeaderAreaFrac,dominantWindowType,dominantWindowRVal,dominantWindowShgc,dominantWindowAreaFrac,dominantDoorType,dominantDoorRVal,dominantDoorAreaFrac,equivBasementWallRVal,equivExtBasementWallRVal,equivBasementFloorsAboveRVal,equivPonyWallRVal,equivCrawlspaceWallRVal,equivSlabRVal,equivCeilingRVal,equivCeilingFlatRVal,equivExpFloorRVal,equivExpFloorBuffRVal,equivWallRVal,equivFloorHeaderRVal,equivDoorRVal,old_weather_zone,weather_zone,zone_changed,period,selected_for_zone,selected_for_period,selected_for_heating,selected_for_house_type,similarity_rmse,similarity_correlation
348,ERS-EX-25871.H2K,QUEBEC,MCTAVISH,4028.0,House,Double/Semi-detached,Rectangular,Two storeys,1980,1984,0.0,0.0,0.0,0.0,104.7,52.4,0.0,0.0,157.1,398.9845,6.096,5.7369,919.2203,6,0,0,0.0,10.4898,5.1,13.2,1.2,372.3657,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,12.0,0.0,0.0,False,0.0,Mixed Wood,Wood fireplace insert,30.0,2.0,0.0,127.0,Basement,12.0,False,Never,,,COP,,AirHeatPump,Mini-split ductless,Heating/Cooling,5.9,COP,10.0,False,3.5169,False,,Electricity,Conventional tank,246.0999,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,2,66.0726,1,75.0396,0,0.0,0.0,1,38.0,BCCB_4,29.81,20.574,52.3601,2.286,1.6764,0.5,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,11.3386,52.3601,0.417,0.0914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.3352832,41.148,2.4384,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7032164000000005,20.574,0.2286,4.7032164000000005,20.574,0.2286,2,0.87,2.026,0,0.0,5,7.48579152572,0,0.0,1,0.88774016,0,0.0,3,6.39998724064,0,0.0,0,0.0,0,0.0,14.77351892636,12.081354929755337,UserSpecified_0.1,0.1023,1.0,,0.0,0.0,4231000660,0.7057,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2403c01000,5.8957,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1211Y01941,3.3567,100,1.0,1800Y00940,3.9747,1.0,200024,0.3327333333333333,0.5191166666666667,0.6094152605914231,5.0,1.14,1.0,0.1023,0.0,0.7057,0.0,0.0,0.0,5.8957,0.0,0.0,0.0,3.3567,3.9747,1.1399999999999997,477.0,6965,True,post1980,6965,post1980,Baseboards,House,,
1421,ERS-EX-25816.h2k,QUEBEC,MONTREAL INTL,4200.0,Multi-unit: whole building,Apartment,"Other, 11 or more corners",Two storeys,1990,1994,0.0,6.0,0.0,0.0,517.5,174.6,0.0,51.7,692.1,1792.0034,7.8029,4.0763,2711.2427,12,0,0,4.4462,31.0783,10.2,26.4,2.4,746.3124,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,37.5,0.0,0.0,False,0.0,Hardwood,Wood fireplace insert,30.0,2.0,0.0,101.6,Main Floors,12.0,False,Never,,,COP,,AirHeatPump,Central split system,Heating/Cooling,5.9,COP,10.0,False,3.5169,False,,Electricity,Conventional tank,302.7999,0.82,False,0.0,0.0,False,Electricity,Conventional tank,302.7999,0.787,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,198.0,1,450.0,0,0.0,0.0,1,228.0,BCCB_4,113.39,64.953,174.5648,2.4689,0.7916085421766507,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,36.8198,258.735,0.0,0.0,0.0,0.0,73.1147,13.777,322.85683968,132.4052,2.4384,40.0,0.0,0.0,0.0,0.0,0.0,0.0,15.13391436,66.2026,0.2286,14.05391652,61.4782,0.2286,11,0.841,2.05,1,0.903224,17,32.4386469336,0,0.0,5,4.8361193600000005,0,0.0,9,13.574167517600005,0,0.0,5,8.171596560000001,0,0.0,65.20890509120001,14.14541223030806,0000N2,2.015333333333333,1.0,,0.0,0.0,4231000660,0.7056999999999999,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2423502000,4.671966666666667,1.0,,0.0,0.0,3231502610,5.2146,1.0,1211Y02941,3.4993,100,1.0,1800Y00940,3.97604,1.0,200024,0.337175,0.5825875,0.7428134761962283,5.0,1.14,0.6516058791507894,2.0153326999267485,0.0,0.7057413849774092,0.0,0.0,0.0,0.0,4.7168068146445,0.0,5.2146,3.4993,3.976454633001356,0.5640338803599787,477.0,6965,True,post1980,6965,post1980,Baseboards,Multi-unit: whole building,,
352,ERS-EX-25883.H2K,QUEBEC,MCTAVISH,4028.0,House,Single Detached,"Other, 11 or more corners",Two storeys,1990,1995,0.0,0.0,0.0,0.0,136.1,62.2,0.0,0.0,198.3,501.6839,6.3398,4.0255,765.1805,6,0,0,0.0,10.4898,5.1,13.2,1.2,372.3657,55,21.0,18.0,25.0,8,Furnace,Electric,Electric furnace,100.0,Steady State,12.5,0.0,0.0,False,0.0,Electric,Baseboard/Hydronic/Plenum(duct) htrs,30.0,2.0,0.0,0.0,Basement,12.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,246.0999,0.82,False,0.0,0.0,False,Electricity,Conventional tank,189.3,0.8217,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0396,0,0.0,0.0,1,114.0,BCCB_4,35.73,35.7226,62.2079,2.3165,1.4021,1.0,0.0,0.1006,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,37.4904,62.2079,0.417,0.1219,0.0,0.0,0.0,0.0,0.0,0.0,20.29,5.4864,178.5225792,73.213,2.4384,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.655539679999999,37.4904,0.2042,7.294554919999999,35.7226,0.2042,2,0.864,2.032,4,7.43030811116,0,0.0,1,0.6529019758800001,0,0.0,4,8.00191987878,0,0.0,3,2.09612494922,0,0.0,0,0.0,18.18125491504,8.039914391940684,211201,1.703,1.0,,0.0,0.0,4231000660,0.7057,1.0,1211301941,1.9311,1.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,2403c01000,5.6982,1.0,,0.0,0.0,,0.0,0.0,3221a01610,4.7074,1.0,1211301911,3.14535,100,1.0,1800300940,4.1549,1.0,200214,0.3591833333333333,0.5910000000000001,0.6099854440160682,5.0,1.14,0.5,1.703,0.0,0.7057,1.9311,0.0,0.0,5.6982,0.0,0.0,4.7074,3.145652879635969,4.154902412193105,0.5811764705882353,477.0,6965,True,post1980,6965,post1980,Furnace,House,,
1404,ERS-EX-25791.h2k,QUEBEC,MONTREAL INTL,4200.0,Multi-unit: whole building,Detached Duplex,L-shape,Three storeys,2000,2005,0.0,2.0,0.0,0.0,286.2,58.5,0.0,0.0,344.7,1022.2667,11.5824,3.3272,1332.5156,4,0,0,0.0,10.3594,3.4,8.8,0.8,248.7764,55,21.0,18.0,25.0,8,Furnace,Electric,Electric furnace,100.0,Steady State,30.0,0.0,0.0,False,0.0,Mixed Wood,Advanced airtight wood stove,30.0,2.0,0.0,101.6,Main Floors,12.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conventional tank,246.0999,0.82,False,0.0,0.0,False,Electricity,Conventional tank,246.1,0.8045,False,0.0,0.0,False,False,,,,,,,,,,,True,44.0,44.0,55,0,45,-25,0,0.0,0,0.0,0,0.0,0.0,4,198.0726,2,150.0792,0,0.0,0.0,1,76.0,BCCB_4,32.31,32.3088,58.5289,2.3774,1.1582,1.0,0.0,0.0,0,False,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,20.8788,111.5766,0.0,0.0,3.3445,2.7432,52.9547,10.2108,414.43006776,143.6827,2.8843421494724137,16.0,0.0,0.0,0.0,0.0,0.0,0.0,20.09492298,87.9043,0.2285999999999999,7.38579168,32.3088,0.2286,9,0.85,2.383,13,7.70321118486,8,17.90964219182,0,0.0,11,14.195455967680005,0,0.0,5,11.99610500952,0,0.0,17,18.16770703764,3,2.22967338672002,76.29108186,15.850990427948512,211201,1.7606,1.0,,0.0,0.0,4200000000,0.4683,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2423L02000,5.1915,1.0,3231501610,5.0931,1.0,3231501610,5.042,1.0,1211Y02941,3.5727,100,1.0,1800Y00940,3.9788666666666654,1.0,200014,0.3387263157894737,0.5776315789473684,0.5611901338883645,7.0,0.98,0.7242077998036472,1.7606,0.0,0.4683,0.0,0.0,0.0,0.0,5.1915,5.0931,5.042,3.5769408320652616,3.9790817977412942,0.8802899285490842,477.0,6965,True,post1980,6965,post1980,Furnace,Multi-unit: whole building,,
580,ERS-EX-26456.H2K,QUEBEC,MCTAVISH,4028.0,House,"Row house, middle unit",Rectangular,One storey,1930,1930,0.0,0.0,0.0,0.0,82.8,0.0,0.0,0.0,82.8,357.3983,4.0234,7.829,1221.8251,2,1,0,0.0,6.2997,2.6,9.7,0.9,189.4143,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,10.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,Central split system,10.0,COP,3.0965,,,,,COP,,,,,,Electricity,Conventional tank,177.7521,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,37.56,14.1305,82.8045,1.396,0.7864,0.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,11.4503,82.8045,0.0,0.0,0.0,0.0,0.0,0.0,38.06366278,14.1427,2.6914,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2302323,14.1305,0.2286,2,0.87,2.02,0,0.0,3,4.25999148,0,0.0,0,0.0,0,0.0,3,3.3451550241799994,0,0.0,0,0.0,0,0.0,7.60514650418,15.23837798509376,,0.0,0.0,,0.0,0.0,4231000660,0.7058,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,User specified,3.4993,1.0,,0.0,0.0,,0.0,0.0,1201201121,2.0164,100,1.0,1800000120,0.6817,1.0,210014,0.4703,0.402,0.4479131070161138,5.0,1.14,0.5,0.0,0.0,0.7058,0.0,0.0,0.0,0.0,3.4993,0.0,0.0,2.0164,0.6817,0.5811764705882354,477.0,6965,True,pre1960,6965,pre1960,Baseboards,House,,
1337,ERS-EX-25615.h2k,QUEBEC,MONTREAL INTL,4200.0,Multi-unit: whole building,Attached Triplex,Rectangular,Two storeys,1950,1952,0.0,3.0,0.0,0.0,163.4,81.7,0.0,4.2,245.1,629.9283,7.0714,5.1199,1263.5345,6,0,0,0.3612,15.5392,5.1,13.2,1.2,373.1646,55,21.0,18.0,25.0,8,Baseboards,Electric,Baseboards,100.0,Steady State,13.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,,,,,COP,,,,,,Electricity,Conserver tank,279.1299,0.8763,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,99.0,1,225.0,0,0.0,0.0,1,114.0,BCCB_4,37.25,25.6946,81.6896,2.4384,0.8534,1.0,0.0,1.3716000000000002,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,25.6946,81.6896,0.0,0.0,0.0,0.0,0.0,0.0,123.74005468,51.3892,2.4079,8.0,8.0,0.0,0.0,0.0,0.0,0.0,5.909758000000001,25.6946,0.23,5.87378556,25.6946,0.2286,4,0.864,2.083,9,15.421907566080154,0,0.0,0,0.0,0,0.0,5,15.318681234559998,0,0.0,3,3.76257366864002,0,0.0,0,0.0,34.50316246928018,19.576313571122032,2110O1,2.9159,1.0,,0.0,0.0,4221201660,2.7834,1.0,1201WD1841,3.1636,1.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2223901000,3.9972,1.0,,0.0,0.0,,0.0,0.0,1201WD1841,3.1973000000000003,100,1.0,1800100520,1.9659,0.5015263846489315,213224,0.553611111111111,0.3783555555555555,0.4590875310894549,5.0,1.14,1.0,2.9159,0.0,2.7834,3.1636,0.0,0.0,0.0,3.9972,0.0,0.0,3.197311146676072,2.565998903367245,1.14,477.0,6965,True,pre1960,6965,pre1960,Baseboards,Multi-unit: whole building,,
433,ERS-EX-26137.H2K,QUEBEC,MCTAVISH,4028.0,House,Single Detached,Rectangular,One storey,1950,1954,0.0,0.0,0.0,0.0,99.5,99.5,0.0,0.0,199.0,494.2422,3.2004,3.1268,580.262,2,1,0,0.0,6.2997,2.6,9.7,0.9,189.4143,55,21.0,18.0,25.0,8,Boiler,Electric,Electric boiler,100.0,Steady State,12.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,Central split system,3.0,COP,1.8474,,,,,COP,,,,,,Electricity,Conventional tank,246.0999,0.82,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,0,0.0,1,75.0,0,0.0,0.0,1,38.0,BCCB_4,41.64,41.6366,99.4806,2.225,1.7677999999999998,0.3,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Attic/gable,18.9982,99.4806,0.3333,0.2438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.52449088,41.6357,2.4384,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.37710284,41.6357,0.2012,2,0.914,2.032,3,5.72902131815999,0,0.0,4,1.41677154288001,0,0.0,5,0.88257888,0,0.0,0,0.0,0,0.0,0,0.0,8.028371741039999,6.226543961212796,UserSpecified_0.04,0.0424,1.0,,0.0,0.0,4231000660,0.7059,1.0,,0.0,0.0,,0.0,0.0,User specified,0.0,1.0,2403801000,8.9098,1.0,,0.0,0.0,,0.0,0.0,,0.0,0.0,1201201141,2.3247,L1,1.0,1800000240,0.9106,1.0,202002,0.3031999999999999,0.5490333333333334,1.0,6.0,0.85,1.0,0.0424,0.0,0.7059,0.0,0.0,0.0,8.9098,0.0,0.0,0.0,2.3247,0.9106,0.85,477.0,6965,True,pre1960,6965,pre1960,Boiler,House,,
1407,ERS-EX-25797.h2k,QUEBEC,MONTREAL INTL,4200.0,Multi-unit: whole building,Apartment,"Other, 7-8 corners",Two storeys,1950,1955,0.0,4.0,0.0,0.0,224.6,112.3,0.0,13.0,336.9,838.8584,7.4676,4.1277,1491.3113,8,0,0,1.118,20.7189,6.8,17.6,1.6,497.5528,55,21.0,18.0,25.0,8,Boiler,Electric,Electric boiler,100.0,Steady State,47.0,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,AirHeatPump,Central split system,Heating/Cooling,5.9,COP,10.0,False,3.5169,False,,Electricity,Conventional tank,567.352,0.82,False,0.0,0.0,False,Electricity,Conventional tank,189.3,0.8217,False,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,132.0,1,300.0,0,0.0,0.0,1,152.0,BCCB_4,45.12,45.1104,112.3198,2.1336,0.9144,0.64,0.0,0.0,0,False,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,13.2588,112.3198,0.0,0.0,0.0,0.0,0.0,0.0,221.3246081,85.1002,2.60075308988698,22.0,0.0,0.0,0.0,0.0,0.0,0.0,9.14166828,39.9898,0.2286,10.31223744,45.1104,0.2285999999999999,9,0.813,2.083,16,16.45416188714,0,0.0,6,5.86644044388,0,0.0,4,4.13483068384,0,0.0,5,5.1245063118,0,0.0,0,0.0,35.8457368809,12.119171918587272,UserSpecified_0.18,0.1767,1.0,,0.0,0.0,4231000760,0.729,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2423009000,0.3046,1.0,,0.0,0.0,,0.0,0.0,16E0009040,1.592,100,1.0,1800000040,0.8035,1.0,200214,0.3598153846153846,0.5631692307692309,0.5374165007407875,7.0,0.98,0.6458333333333334,0.1767,0.0,0.729,0.0,0.0,0.0,0.0,0.3046,0.0,0.0,1.592,0.8035000000000001,0.7310025865082138,477.0,6965,True,pre1960,6965,pre1960,Boiler,Multi-unit: whole building,,
1362,ERS-EX-25671.h2k,QUEBEC,MONTREAL INTL,4200.0,Multi-unit: whole building,Attached Duplex,Rectangular,Two storeys,1950,1950,0.0,2.0,0.0,0.0,264.0,110.7,0.0,15.0,374.7,1004.7472,7.8943,7.107,2803.7329,4,0,0,1.29,10.3594,3.4,8.8,0.8,248.7764,55,21.0,18.0,25.0,8,ComboHeatDhw,Natural gas,Condensing heater,95.0,Steady State,32.5,0.0,0.0,False,0.0,Natural gas,Fireplace with pilot (unsealed),30.0,2.0,17.6996,99.06,Basement,12.0,False,Never,Mini-split ductless,10.0,COP,11.4461,,,,,COP,,,,,,Not applicable,Not applicable,0.0,0.8043,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,32.9891,1,150.0,0,0.0,0.0,1,76.0,BCCB_4,47.62,28.4378,110.6847,2.1336,0.9144,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,SCN_1,18.96,14.539,21.2934,"Flat,Cathedral",0.0,0.0,0.0,0.0,23.6068,132.7678,0.0,0.0,0.0,0.0,0.0,0.0,230.94638210000005,96.3778,2.3962611939679057,18.0,16.0,0.0,0.0,0.0,0.0,0.0,13.34088264,43.7693,0.3048,8.66784144,28.4378,0.3048,6,1.274,2.193,11,19.57351217624016,0,0.0,13,15.82448540710004,0,0.0,10,17.270934602079997,0,0.0,1,0.57032144,0,0.0,0,0.0,53.330866345420205,18.541710012194297,0000A1,1.3966,1.0,,0.0,0.0,4231001660,0.7834,1.0,,0.0,0.0,,0.0,0.0,Sp??????cifi?????? par l'utilisateur,0.0,1.0,,0.0,0.0,2233L09000,4.992,0.87229734920666,,0.0,0.0,,0.0,0.0,16E0009840,1.7488,100,0.7038616688942709,1800100820,2.026,0.6061633828252346,200012,0.3393333333333333,0.5846666666666667,0.446504510634044,2.0,0.39,0.5706806282722513,1.3966,0.0,0.7834,0.0,0.0,0.0,0.0,4.998932761326416,0.0,0.0,2.019256961460634,2.259046960360477,0.5259380403458214,477.0,6965,True,pre1960,6965,pre1960,ComboHeatDhw,Multi-unit: whole building,,
451,ERS-EX-26181.H2K,QUEBEC,MCTAVISH,4028.0,House,Double/Semi-detached,Rectangular,Two storeys,1950,1952,0.0,0.0,0.0,0.0,94.9,24.9,0.0,0.0,119.8,306.7847,5.4864,11.7851,1358.9635,2,3,0,0.0,9.3324,2.6,9.7,0.9,315.6835,55,21.0,18.0,25.0,8,Furnace,Electric,Electric furnace,100.0,Steady State,14.5,0.0,0.0,False,0.0,,,0.0,0.0,0.0,0.0,,0.0,False,Never,,,COP,,AirHeatPump,Central split system,Heating/Cooling,5.9,COP,10.0,False,14.5,False,,Electricity,Conventional tank,246.1,0.8045,False,0.0,0.0,False,,,0.0,0.0,,0.0,0.0,False,False,,,,,,,,,,,False,0.0,0.0,0,0,0,0,0,0.0,0,0.0,0,0.0,0.0,1,33.0,1,75.0,1,0.0,75.0018,1,37.9918,BCCB_4,20.92,13.9294,24.8609,2.0726,1.1582,1.0,0.0,0.0,0,True,False,,3,0.0,0.0,0.0,0.0,0.0,0,False,,0.0,0.0,0.0,Flat,0.0,0.0,0.0,0.0,8.4643,47.4456,0.0,0.0,22.5847,4.7518,0.0,0.0,104.0962104,41.148,2.5298,8.0,8.0,0.0,0.0,0.0,0.0,0.0,3.950208,20.574,0.192,2.6744448,13.9294,0.192,2,0.864,2.032,4,7.414178582839999,0,0.0,0,0.0,0,0.0,5,7.349017697160001,0,0.0,3,1.67289988,0,0.0,0,0.0,16.436096159999998,13.313117497267886,210K01,1.607,1.0,,0.0,0.0,4231000660,0.7053,1.0,,0.0,0.0,,0.0,0.0,User specified,0.0,1.0,,0.0,0.0,2231K01000,1.6423,1.0,3221006640,0.9651,1.0,,0.0,0.0,1201K01141,2.1397,100,1.0,1800K00540,2.4786,0.5962890613678653,200024,0.3346444444444445,0.5331888888888889,0.9064609828858534,5.0,1.14,1.0,1.6069999999999998,0.0,0.7053000000000001,0.0,0.0,0.0,0.0,1.6423,0.9651,0.0,2.1397,2.943321613817506,1.14,477.0,6965,True,pre1960,6965,pre1960,Furnace,House,,
